listing_id,price_egp,area_sqm,bedrooms,bathrooms,floor_number,building_age_years,district,compound_name,distance_to_auc_km,distance_to_mall_km,distance_to_metro_km,finishing_type,has_balcony,has_parking,has_security,has_amenities,view_type,listing_date,days_on_market,seller_type,is_negotiable
NCR-2024-00615,4150000,146,2,2,14,9,Madinaty,,12.0,3.0,3.8,Lux,Yes,No,Yes,Yes,Garden,2025-10-07,31,Owner,Yes
NCR-2024-00616,4350000,151,3,4,8,4,Rehab City,Rehab 3,18.2,4.0,9.1,Lux,Yes,Yes,Yes,Yes,Street,2025-10-29,9,Owner,Yes
NCR-2024-00617,5450000,156,3,4,6,6,Katameya,Katameya Plaza,6.2,0.7,4.0,Super Lux,Yes,Yes,No,No,Garden,2025-07-06,124,Owner,Yes
NCR-2024-00618,6650000,229,4,4,12,11,Rehab City,Rehab 1,16.0,1.2,11.8,Lux,Yes,Yes,Yes,Yes,Garden,2025-10-25,13,Broker,Yes
NCR-2024-00619,5000000,214,3,3,10,2,Katameya,Katameya Plaza,18.7,5.6,9.6,Semi-finished,Yes,Yes,Yes,No,Street,2025-07-05,125,Broker,Yes
NCR-2024-00620,3500000,124,2,3,11,3,Katameya,Lake View,9.2,3.7,14.4,Semi-finished,Yes,Yes,Yes,Yes,Compound,2025-07-12,118,Broker,Yes
NCR-2024-00621,3600000,112,2,2,13,9,Madinaty,,21.1,7.0,5.2,Super Lux,No,Yes,Yes,Yes,Compound,2025-08-21,78,Broker,Yes
NCR-2024-00622,3300000,106,2,3,15,3,Rehab City,Rehab 2,15.9,5.7,10.3,Lux,Yes,Yes,Yes,Yes,Street,2025-09-04,64,Broker,Yes
NCR-2024-00623,3150000,140,3,2,14,14,Katameya,,10.9,0.6,5.5,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-10-24,14,Broker,Yes
NCR-2024-00624,2700000,104,2,1,5,9,Fifth Settlement,,14.8,5.1,10.4,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-05-17,174,Broker,Yes
NCR-2024-00625,2700000,121,2,3,13,20,New Cairo (Other),Mirage City,15.3,1.2,11.7,Super Lux,No,No,No,No,Garden,2025-09-29,39,Broker,Yes
NCR-2024-00626,3800000,148,3,3,1,15,Rehab City,Rehab 2,5.8,6.4,11.7,Semi-finished,Yes,No,Yes,Yes,Compound,2025-09-12,56,Broker,Yes
NCR-2024-00627,2400000,104,2,2,12,14,Rehab City,Rehab 2,11.3,7.9,12.8,Lux,Yes,No,Yes,No,Garden,2025-08-08,91,Broker,Yes
NCR-2024-00628,4300000,167,3,4,11,18,Katameya,,9.9,4.5,13.2,Lux,No,Yes,Yes,Yes,Garden,2025-10-03,35,Broker,Yes
NCR-2024-00629,3250000,113,2,3,12,19,Fifth Settlement,Mountain View,11.2,5.6,3.9,Lux,Yes,Yes,Yes,Yes,Compound,2025-07-04,126,Owner,Yes
NCR-2024-00630,2550000,149,2,2,9,18,Rehab City,,19.5,2.3,7.1,Semi-finished,Yes,No,Yes,Yes,Garden,2025-09-02,66,Owner,Yes
NCR-2024-00631,2150000,124,2,1,3,17,Fifth Settlement,,13.1,3.8,11.2,Unfinished,Yes,Yes,Yes,No,Garden,2025-09-10,58,Broker,No
NCR-2024-00632,4300000,166,3,4,3,11,Madinaty,Madinaty B2,23.6,6.9,9.0,Unfinished,No,Yes,Yes,Yes,Garden,2025-09-03,65,Owner,Yes
NCR-2024-00633,3500000,108,2,3,2,15,Fifth Settlement,Palm Hills,8.8,1.8,5.3,Super Lux,No,No,No,Yes,Compound,2025-09-02,66,Owner,Yes
NCR-2024-00634,2300000,134,2,2,4,0,Rehab City,,11.6,2.5,9.6,Unfinished,No,No,No,No,Street,2025-10-10,28,Owner,Yes
NCR-2024-00635,6200000,275,4,5,12,15,Fifth Settlement,Mountain View,20.1,3.8,7.9,Super Lux,Yes,No,Yes,Yes,Street,2025-09-01,67,Broker,No
NCR-2024-00636,2850000,109,2,3,2,1,Fifth Settlement,,14.6,5.8,7.7,Lux,Yes,No,No,Yes,Street,2025-08-14,85,Broker,No
NCR-2024-00637,5000000,204,3,3,13,14,Madinaty,Madinaty B3,14.6,3.3,12.7,Lux,Yes,Yes,Yes,Yes,Compound,2025-07-29,101,Broker,Yes
NCR-2024-00638,5000000,188,3,4,9,6,Madinaty,Madinaty B1,3.2,7.5,7.9,Lux,No,Yes,Yes,No,Garden,2025-05-13,178,Broker,No
NCR-2024-00639,4350000,134,2,2,12,0,Fifth Settlement,Mountain View,11.2,1.2,3.3,Lux,No,No,Yes,Yes,Street,2025-10-06,32,Broker,Yes
NCR-2024-00640,4200000,140,3,3,10,4,Rehab City,Rehab 2,8.2,3.3,3.7,Lux,Yes,Yes,No,No,Nile,2025-10-17,21,Owner,Yes
NCR-2024-00641,2200000,99,2,3,7,9,Rehab City,Rehab 1,25.0,5.8,13.3,Unfinished,Yes,No,Yes,No,Compound,2025-09-17,51,Broker,No
NCR-2024-00642,5050000,186,3,4,8,20,Fifth Settlement,Palm Hills,9.1,2.2,14.5,Super Lux,Yes,Yes,Yes,No,Compound,2025-08-29,70,Owner,No
NCR-2024-00643,4000000,148,2,3,3,3,Fifth Settlement,Hyde Park,22.3,5.4,11.3,Lux,Yes,Yes,No,Yes,Street,2025-05-30,161,Broker,Yes
NCR-2024-00644,4450000,198,3,3,6,13,New Cairo (Other),Mirage City,17.6,1.7,7.4,Unfinished,Yes,No,Yes,No,Compound,2025-09-02,66,Owner,No
NCR-2024-00645,3450000,121,2,2,15,12,Madinaty,Madinaty B2,9.8,0.9,14.3,Super Lux,Yes,Yes,Yes,Yes,Street,2025-10-03,35,Broker,Yes
NCR-2024-00646,5500000,201,3,2,10,0,Madinaty,,14.5,1.4,11.0,Lux,Yes,No,Yes,Yes,Street,2025-07-24,106,Broker,Yes
NCR-2024-00647,2850000,128,2,2,6,15,Fifth Settlement,Hyde Park,21.3,7.5,13.1,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-06-15,145,Broker,No
NCR-2024-00648,3750000,149,2,1,13,8,Fifth Settlement,Hyde Park,22.3,4.6,12.2,Lux,No,No,No,No,Garden,2025-08-20,79,Broker,No
NCR-2024-00649,2600000,111,2,2,1,15,Rehab City,Rehab 1,5.7,6.5,7.5,Semi-finished,No,Yes,Yes,Yes,Street,2025-07-25,105,Broker,Yes
NCR-2024-00650,3000000,107,2,2,6,18,Rehab City,,9.8,3.0,8.7,Super Lux,No,Yes,Yes,Yes,Garden,2025-07-10,120,Broker,Yes
NCR-2024-00651,3950000,185,3,4,13,14,Madinaty,,9.7,4.9,5.2,Semi-finished,Yes,Yes,Yes,No,Compound,2025-07-09,121,Broker,Yes
NCR-2024-00652,3000000,121,2,2,14,13,Rehab City,,3.0,4.2,6.5,Super Lux,Yes,Yes,Yes,Yes,Street,2025-09-04,64,Broker,Yes
NCR-2024-00653,3850000,166,3,3,3,19,Rehab City,Rehab 3,15.8,7.6,12.3,Lux,Yes,No,Yes,Yes,Street,2025-06-15,145,Broker,Yes
NCR-2024-00654,6300000,291,4,4,11,9,Rehab City,Rehab 3,21.7,6.1,13.7,Super Lux,No,Yes,Yes,No,Street,2025-10-29,9,Broker,No
NCR-2024-00655,3400000,157,3,2,3,20,Rehab City,Rehab 1,10.8,6.0,11.7,Lux,Yes,Yes,Yes,No,Compound,2025-07-17,113,Owner,Yes
NCR-2024-00656,3450000,148,2,1,3,11,Fifth Settlement,Palm Hills,19.0,0.8,8.6,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-06-23,137,Owner,Yes
NCR-2024-00657,3200000,128,2,2,10,0,Rehab City,Rehab 1,16.4,4.6,4.0,Unfinished,Yes,Yes,Yes,Yes,Garden,2025-07-26,104,Owner,No
NCR-2024-00658,3800000,188,3,4,11,20,New Cairo (Other),,10.6,4.0,3.7,Semi-finished,No,Yes,Yes,No,Street,2025-08-08,91,Broker,Yes
NCR-2024-00659,3650000,118,2,1,15,16,Fifth Settlement,Moon Valley,5.2,7.5,7.5,Lux,Yes,Yes,Yes,Yes,Compound,2025-06-08,152,Broker,Yes
NCR-2024-00660,2700000,107,2,3,11,8,Fifth Settlement,Moon Valley,18.3,2.4,8.6,Unfinished,Yes,Yes,Yes,Yes,Street,2025-11-02,5,Owner,Yes
NCR-2024-00661,4100000,183,3,4,15,18,Fifth Settlement,Palm Hills,21.7,2.5,10.3,Lux,Yes,No,No,No,Garden,2025-10-21,17,Broker,Yes
NCR-2024-00662,4400000,211,3,4,10,17,Katameya,,17.8,3.6,3.1,Lux,No,Yes,Yes,Yes,Garden,2025-09-23,45,Broker,Yes
NCR-2024-00663,5900000,193,3,3,11,6,Katameya,Katameya Heights,2.4,2.3,14.9,Lux,Yes,No,No,Yes,Compound,2025-09-20,48,Broker,Yes
NCR-2024-00664,3350000,120,2,3,8,8,Fifth Settlement,Mountain View,7.0,1.5,7.4,Lux,Yes,Yes,No,Yes,Street,2025-08-14,85,Broker,Yes
NCR-2024-00665,4250000,173,3,2,13,20,Katameya,Katameya Plaza,3.6,6.9,13.2,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-11-01,6,Owner,Yes
NCR-2024-00666,2750000,96,2,2,5,11,Madinaty,Madinaty B3,15.1,4.7,9.4,Super Lux,Yes,Yes,Yes,No,Street,2025-09-13,55,Broker,Yes
NCR-2024-00667,3800000,125,2,3,4,6,Fifth Settlement,Hyde Park,19.4,7.0,4.6,Lux,Yes,Yes,Yes,Yes,Compound,2025-10-28,10,Owner,Yes
NCR-2024-00668,3000000,157,3,3,13,13,Madinaty,,4.5,6.7,12.6,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-09-25,43,Broker,Yes
NCR-2024-00669,3250000,149,2,2,9,14,Fifth Settlement,Palm Hills,21.3,2.6,11.5,Unfinished,Yes,No,Yes,No,Garden,2025-05-20,171,Owner,Yes
NCR-2024-00670,2850000,127,2,2,9,14,Fifth Settlement,Mountain View,14.8,4.6,9.3,Semi-finished,No,Yes,Yes,Yes,Garden,2025-09-21,47,Owner,Yes
NCR-2024-00671,1550000,68,1,1,1,5,Katameya,,17.9,1.1,9.2,Lux,Yes,No,Yes,No,Street,2025-05-26,165,Broker,Yes
NCR-2024-00672,4900000,212,3,3,2,20,Rehab City,Rehab 3,24.3,7.4,4.0,Lux,No,Yes,Yes,Yes,Street,2025-06-05,155,Broker,Yes
NCR-2024-00673,4900000,211,3,3,8,13,Katameya,Lake View,3.9,3.5,10.9,Lux,Yes,Yes,No,No,Garden,2025-05-31,160,Broker,Yes
NCR-2024-00674,5000000,190,3,4,5,1,Katameya,Katameya Dunes,22.7,3.5,13.9,Lux,Yes,Yes,Yes,Yes,Compound,2025-08-18,81,Broker,Yes
NCR-2024-00675,3950000,174,3,4,7,7,Fifth Settlement,Hyde Park,4.9,2.8,4.1,Unfinished,No,No,No,Yes,Street,2025-10-26,12,Broker,Yes
NCR-2024-00676,2750000,107,2,3,1,12,Fifth Settlement,Palm Hills,11.0,4.0,6.2,Unfinished,Yes,Yes,Yes,Yes,Compound,2025-08-24,75,Owner,Yes
NCR-2024-00677,2300000,94,2,2,12,5,Rehab City,Rehab 4,21.6,2.4,13.8,Semi-finished,Yes,No,Yes,No,Street,2025-06-09,151,Broker,No
NCR-2024-00678,3250000,103,2,3,10,4,Fifth Settlement,,22.8,3.3,6.4,Super Lux,Yes,Yes,Yes,No,Compound,2025-09-20,48,Broker,Yes
NCR-2024-00679,2050000,117,2,3,12,4,Katameya,,13.6,6.5,10.8,Semi-finished,No,Yes,No,No,Street,2025-09-25,43,Broker,Yes
NCR-2024-00680,3400000,119,2,3,5,0,New Cairo (Other),Gardenia Springs,15.7,6.8,9.4,Unfinished,Yes,Yes,Yes,Yes,Street,2025-08-13,86,Broker,Yes
NCR-2024-00681,4450000,143,3,3,11,8,Rehab City,Rehab 3,18.3,2.8,10.2,Lux,Yes,No,Yes,Yes,Garden,2025-09-26,42,Broker,Yes
NCR-2024-00682,2100000,79,1,1,12,5,Rehab City,Rehab 3,21.2,4.0,8.0,Lux,No,No,No,No,Garden,2025-09-22,46,Broker,Yes
NCR-2024-00683,2600000,114,2,1,3,19,Katameya,Katameya Heights,4.8,7.1,6.6,Semi-finished,Yes,Yes,Yes,No,Garden,2025-09-27,41,Owner,Yes
NCR-2024-00684,3550000,117,2,2,10,6,Madinaty,,20.6,0.9,3.6,Lux,Yes,No,Yes,No,Garden,2025-07-13,117,Broker,No
NCR-2024-00685,2400000,101,2,2,12,8,Madinaty,Madinaty B4,13.1,7.2,11.9,Unfinished,Yes,Yes,No,Yes,Garden,2025-09-10,58,Broker,Yes
NCR-2024-00686,4750000,205,3,4,12,4,Madinaty,Madinaty B1,12.4,2.1,12.0,Lux,No,No,No,Yes,Street,2025-08-31,68,Owner,Yes
NCR-2024-00687,2900000,132,2,2,14,13,Rehab City,Rehab 3,11.7,5.6,11.0,Semi-finished,Yes,No,Yes,Yes,Street,2025-06-20,140,Owner,Yes
NCR-2024-00688,2700000,103,2,2,2,4,Rehab City,Rehab 4,13.7,4.9,10.7,Semi-finished,Yes,No,Yes,Yes,Street,2025-06-07,153,Broker,No
NCR-2024-00689,3850000,161,3,3,2,7,Rehab City,Rehab 2,23.7,4.6,5.9,Lux,Yes,No,No,No,Garden,2025-09-10,58,Owner,Yes
NCR-2024-00690,2650000,120,2,2,9,6,Madinaty,,14.6,6.9,3.3,Semi-finished,No,Yes,No,No,Garden,2025-07-29,101,Broker,Yes
NCR-2024-00691,2850000,112,2,1,13,12,Fifth Settlement,Palm Hills,23.9,1.3,12.7,Lux,No,Yes,Yes,Yes,Garden,2025-05-13,178,Owner,Yes
NCR-2024-00692,3650000,137,2,3,4,12,Fifth Settlement,Mountain View,6.1,3.1,8.9,Lux,Yes,Yes,No,Yes,Garden,2025-08-19,80,Broker,Yes
NCR-2024-00693,5350000,159,3,3,4,7,Katameya,Lake View,18.7,4.5,6.7,Super Lux,Yes,Yes,Yes,Yes,Street,2025-06-11,149,Broker,Yes
NCR-2024-00694,6150000,237,4,5,7,10,Katameya,Katameya Dunes,20.7,6.6,4.2,Lux,No,Yes,Yes,No,Compound,2025-05-31,160,Owner,Yes
NCR-2024-00695,4050000,194,3,3,10,17,Rehab City,Rehab 1,17.6,2.1,3.8,Semi-finished,Yes,Yes,Yes,No,Street,2025-09-08,60,Broker,Yes
NCR-2024-00696,2100000,93,2,2,10,18,Madinaty,Madinaty B3,16.0,6.5,7.2,Unfinished,No,Yes,Yes,Yes,Garden,2025-07-04,126,Broker,Yes
NCR-2024-00697,6350000,218,3,3,13,5,Fifth Settlement,Mountain View,15.0,3.5,12.7,Lux,Yes,Yes,Yes,No,Street,2025-05-28,163,Owner,Yes
NCR-2024-00698,4400000,113,2,3,2,1,Rehab City,Rehab 3,21.8,1.9,14.0,Lux,Yes,Yes,Yes,Yes,Garden,2025-07-02,128,Owner,No
NCR-2024-00699,2500000,84,1,1,3,12,Katameya,Katameya Plaza,20.9,6.2,13.8,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-08-30,69,Broker,Yes
NCR-2024-00700,2400000,90,2,3,3,10,Fifth Settlement,Moon Valley,4.8,1.2,14.0,Semi-finished,Yes,No,Yes,No,Garden,2025-09-08,60,Owner,Yes
NCR-2024-00701,2700000,96,2,2,6,0,Madinaty,Madinaty B3,21.5,4.4,13.9,Unfinished,Yes,Yes,Yes,No,Garden,2025-08-28,71,Broker,Yes
NCR-2024-00702,4900000,196,3,4,3,1,New Cairo (Other),,11.5,1.0,9.3,Lux,Yes,No,No,No,Street,2025-07-24,106,Broker,Yes
NCR-2024-00703,3300000,151,3,4,11,16,Fifth Settlement,Mountain View,7.8,3.2,5.6,Lux,Yes,Yes,No,Yes,Street,2025-07-10,120,Broker,Yes
NCR-2024-00704,4600000,144,3,3,5,7,Madinaty,Madinaty B2,22.0,5.0,12.6,Lux,Yes,Yes,Yes,Yes,Garden,2025-11-04,3,Owner,Yes
NCR-2024-00705,5000000,189,3,4,4,1,Fifth Settlement,,11.9,4.7,5.6,Super Lux,Yes,Yes,No,Yes,Compound,2025-05-18,173,Broker,Yes
NCR-2024-00706,4900000,181,3,3,3,5,Rehab City,Rehab 3,20.6,3.5,6.2,Semi-finished,Yes,Yes,Yes,Yes,Street,2025-05-22,169,Owner,Yes
NCR-2024-00707,3650000,127,2,3,8,4,Fifth Settlement,Hyde Park,8.1,3.7,5.8,Lux,No,Yes,Yes,Yes,Street,2025-11-05,2,Broker,No
NCR-2024-00708,1550000,71,1,1,14,15,Fifth Settlement,,2.1,2.2,9.2,Semi-finished,Yes,Yes,No,Yes,Garden,2025-06-20,140,Broker,Yes
NCR-2024-00709,3750000,157,3,3,10,7,Fifth Settlement,Mountain View,13.4,3.9,6.9,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-10-07,31,Owner,Yes
NCR-2024-00710,2350000,91,2,3,3,18,Fifth Settlement,Moon Valley,4.3,7.6,4.8,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-09-14,54,Owner,Yes
NCR-2024-00711,4000000,213,3,4,6,15,Katameya,Katameya Heights,19.4,6.9,8.4,Semi-finished,Yes,No,Yes,No,Compound,2025-09-24,44,Owner,Yes
NCR-2024-00712,2450000,104,2,2,13,12,Rehab City,Rehab 1,8.3,1.6,13.5,Unfinished,Yes,Yes,Yes,No,Garden,2025-07-27,103,Broker,Yes
NCR-2024-00713,1400000,89,1,2,15,19,Katameya,Lake View,12.2,0.7,9.8,Unfinished,No,Yes,Yes,No,Street,2025-09-26,42,Broker,No
NCR-2024-00714,3950000,133,2,2,7,6,Fifth Settlement,Moon Valley,4.0,7.5,13.5,Lux,No,Yes,No,Yes,Street,2025-09-28,40,Broker,Yes
NCR-2024-00715,4150000,147,2,2,7,15,Katameya,Katameya Plaza,8.6,4.5,5.4,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-10-13,25,Broker,Yes
NCR-2024-00716,2150000,76,1,2,2,15,Fifth Settlement,Mountain View,20.0,4.5,5.0,Lux,No,No,No,Yes,Garden,2025-08-07,92,Broker,Yes
NCR-2024-00717,4500000,207,3,3,14,11,Rehab City,Rehab 2,5.5,6.4,9.9,Semi-finished,Yes,Yes,No,Yes,Street,2025-07-13,117,Broker,Yes
NCR-2024-00718,2950000,96,2,2,3,13,Fifth Settlement,Hyde Park,16.9,2.9,8.6,Super Lux,Yes,Yes,Yes,Yes,Compound,2025-07-13,117,Owner,Yes
NCR-2024-00719,5950000,201,3,4,12,17,Fifth Settlement,Moon Valley,23.1,4.1,10.9,Super Lux,Yes,Yes,Yes,Yes,Street,2025-07-19,111,Owner,Yes
NCR-2024-00720,3000000,130,2,1,10,17,Rehab City,Rehab 3,17.6,7.8,12.5,Super Lux,Yes,Yes,Yes,No,Garden,2025-07-04,126,Owner,Yes
NCR-2024-00721,1750000,120,2,3,10,15,Fifth Settlement,,20.7,5.5,12.0,Semi-finished,Yes,Yes,Yes,No,Street,2025-06-16,144,Broker,Yes
NCR-2024-00722,3450000,140,2,2,15,19,Rehab City,,4.5,1.7,14.3,Lux,Yes,No,Yes,Yes,Compound,2025-10-18,20,Owner,No
NCR-2024-00723,3850000,173,3,2,4,15,Fifth Settlement,Moon Valley,7.8,1.5,7.8,Lux,Yes,Yes,No,No,Compound,2025-06-04,156,Broker,Yes
NCR-2024-00724,2950000,95,2,2,7,12,Rehab City,Rehab 3,22.6,2.0,5.5,Super Lux,No,Yes,Yes,Yes,Street,2025-09-01,67,Broker,Yes
NCR-2024-00725,4400000,184,3,3,2,8,Rehab City,Rehab 3,18.4,6.3,9.6,Semi-finished,Yes,Yes,Yes,No,Compound,2025-06-02,158,Owner,Yes
NCR-2024-00726,3350000,147,2,3,3,8,Fifth Settlement,Hyde Park,16.7,2.7,4.3,Lux,Yes,Yes,Yes,No,Street,2025-09-23,45,Broker,No
NCR-2024-00727,4950000,190,3,2,7,12,Fifth Settlement,Mountain View,17.3,0.7,6.5,Lux,Yes,Yes,Yes,No,Garden,2025-05-27,164,Owner,Yes
NCR-2024-00728,3000000,123,2,1,7,3,Katameya,Katameya Plaza,11.5,7.6,5.5,Semi-finished,No,Yes,Yes,Yes,Compound,2025-08-13,86,Broker,Yes
NCR-2024-00729,4700000,183,3,4,15,8,Katameya,Katameya Heights,3.0,1.8,7.8,Lux,No,Yes,No,Yes,Garden,2025-08-08,91,Broker,Yes
NCR-2024-00730,3650000,154,3,2,10,14,Katameya,Katameya Dunes,20.0,0.6,4.3,Lux,Yes,Yes,No,Yes,Compound,2025-07-24,106,Broker,Yes
NCR-2024-00731,4700000,217,3,4,3,13,Fifth Settlement,,17.6,2.3,3.4,Lux,No,Yes,Yes,Yes,Compound,2025-07-11,119,Owner,Yes
NCR-2024-00732,3400000,95,2,2,12,18,Katameya,Katameya Heights,12.9,2.3,10.9,Lux,No,Yes,Yes,No,Nile,2025-05-21,170,Owner,Yes
NCR-2024-00733,2900000,139,2,3,1,11,Fifth Settlement,Mountain View,22.7,3.7,10.3,Semi-finished,Yes,Yes,Yes,No,Street,2025-10-25,13,Broker,Yes
NCR-2024-00734,2100000,91,1,1,12,20,Fifth Settlement,,9.7,7.4,11.5,Super Lux,Yes,Yes,Yes,No,Street,2025-10-25,13,Owner,Yes
NCR-2024-00735,6300000,206,3,4,3,5,Rehab City,Rehab 1,8.8,7.1,10.9,Super Lux,Yes,Yes,Yes,Yes,Garden,2025-09-08,60,Broker,Yes
NCR-2024-00736,4000000,142,3,4,5,2,Katameya,Katameya Dunes,22.1,3.9,4.4,Semi-finished,Yes,Yes,Yes,No,Garden,2025-07-05,125,Owner,Yes
NCR-2024-00737,4400000,213,3,3,7,19,Rehab City,Rehab 2,20.3,3.6,6.5,Semi-finished,Yes,No,Yes,Yes,Garden,2025-07-02,128,Broker,Yes
NCR-2024-00738,3400000,140,2,1,4,15,Rehab City,Rehab 4,13.8,4.7,4.6,Super Lux,No,No,Yes,Yes,Street,2025-08-03,96,Broker,Yes
NCR-2024-00739,2350000,92,2,3,13,19,Fifth Settlement,Hyde Park,5.0,2.3,13.1,Super Lux,Yes,No,Yes,No,Compound,2025-06-07,153,Broker,Yes
NCR-2024-00740,1850000,71,1,1,13,16,Fifth Settlement,Moon Valley,6.9,0.9,12.0,Semi-finished,Yes,No,Yes,Yes,Compound,2025-08-04,95,Owner,Yes
NCR-2024-00741,6500000,292,4,3,11,15,Fifth Settlement,,17.1,7.5,5.4,Semi-finished,Yes,No,Yes,Yes,Garden,2025-10-27,11,Broker,Yes
NCR-2024-00742,4750000,187,3,2,11,5,Rehab City,,10.9,1.9,7.1,Lux,Yes,No,Yes,Yes,Street,2025-09-02,66,Owner,No
NCR-2024-00743,3700000,156,3,4,15,7,Fifth Settlement,Hyde Park,21.2,2.0,14.6,Semi-finished,Yes,No,Yes,No,Street,2025-06-25,135,Broker,Yes
NCR-2024-00744,2050000,96,2,2,1,18,Fifth Settlement,,23.8,4.0,10.1,Super Lux,Yes,No,Yes,No,Street,2025-05-28,163,Owner,Yes
NCR-2024-00745,4400000,152,3,3,6,1,Fifth Settlement,Hyde Park,20.5,4.2,12.6,Lux,Yes,Yes,No,Yes,Garden,2025-06-02,158,Broker,Yes
NCR-2024-00746,4500000,205,3,3,2,13,Fifth Settlement,,10.7,0.6,6.2,Super Lux,No,Yes,Yes,No,Compound,2025-10-11,27,Owner,Yes
NCR-2024-00747,2650000,93,2,3,12,11,Fifth Settlement,Hyde Park,20.1,1.6,5.5,Lux,Yes,No,Yes,No,Street,2025-08-17,82,Owner,Yes
NCR-2024-00748,4250000,149,3,4,3,16,Katameya,Katameya Dunes,10.1,3.3,12.4,Super Lux,No,Yes,No,No,Garden,2025-06-08,152,Broker,Yes
NCR-2024-00749,4400000,156,3,4,4,14,Rehab City,Rehab 2,5.8,5.6,11.2,Lux,Yes,No,Yes,Yes,Garden,2025-07-01,129,Broker,Yes
NCR-2024-00750,4600000,191,3,3,6,17,Rehab City,Rehab 1,2.8,2.2,11.2,Lux,Yes,Yes,Yes,No,Street,2025-08-28,71,Owner,Yes
NCR-2024-00751,4100000,145,3,4,6,15,Rehab City,Rehab 2,10.9,3.7,9.6,Lux,Yes,Yes,Yes,No,Garden,2025-08-24,75,Broker,Yes
NCR-2024-00752,3600000,108,2,2,7,12,Rehab City,Rehab 4,22.8,4.7,9.8,Super Lux,Yes,No,Yes,Yes,Garden,2025-06-25,135,Broker,Yes
NCR-2024-00753,2650000,94,2,2,5,20,Madinaty,,7.5,7.2,11.8,Lux,Yes,No,Yes,Yes,Compound,2025-05-11,180,Owner,Yes
NCR-2024-00754,6600000,295,4,4,7,16,Fifth Settlement,,6.7,2.9,6.2,Semi-finished,Yes,Yes,Yes,Yes,Garden,2025-10-01,37,Broker,Yes
NCR-2024-00755,2750000,69,1,1,2,7,Madinaty,Madinaty B4,24.3,1.5,7.2,Lux,Yes,No,Yes,Yes,Garden,2025-06-04,156,Broker,Yes
NCR-2024-00756,4100000,148,3,4,1,0,Fifth Settlement,Moon Valley,2.6,4.2,13.5,Semi-finished,Yes,No,Yes,Yes,Street,2025-07-11,119,Owner,No
NCR-2024-00757,4400000,216,3,2,12,2,Katameya,,20.1,6.1,6.7,Lux,Yes,Yes,No,Yes,Street,2025-07-31,99,Broker,No
NCR-2024-00758,5250000,160,3,4,10,15,Madinaty,Madinaty B2,9.4,1.3,9.6,Lux,Yes,Yes,Yes,Yes,Street,2025-07-29,101,Broker,Yes
NCR-2024-00759,6700000,223,4,5,8,1,Katameya,,2.9,3.7,11.4,Lux,Yes,Yes,Yes,Yes,Street,2025-10-01,37,Owner,No
NCR-2024-00760,2700000,127,2,3,1,14,Rehab City,Rehab 3,23.1,0.6,15.0,Unfinished,No,Yes,Yes,Yes,Street,2025-08-09,90,Broker,Yes
NCR-2024-00761,3100000,93,2,1,12,0,Madinaty,Madinaty B2,5.2,0.8,8.2,Super Lux,No,Yes,No,No,Street,2025-09-08,60,Broker,No
NCR-2024-00762,3350000,113,2,2,2,8,Fifth Settlement,Mountain View,14.7,4.1,8.1,Super Lux,No,Yes,No,No,Garden,2025-10-19,19,Broker,Yes
NCR-2024-00763,4300000,148,2,3,11,15,Fifth Settlement,Palm Hills,8.3,2.7,13.1,Lux,Yes,Yes,Yes,Yes,Garden,2025-07-02,128,Broker,Yes
NCR-2024-00764,3400000,124,2,2,12,3,Rehab City,Rehab 2,3.5,6.8,12.7,Unfinished,Yes,No,Yes,Yes,Street,2025-10-08,30,Owner,Yes
NCR-2024-00765,2300000,92,2,2,10,11,New Cairo (Other),Mirage City,3.1,5.0,11.8,Unfinished,No,Yes,Yes,Yes,Street,2025-10-28,10,Broker,No
NCR-2024-00766,5200000,207,3,3,6,0,Katameya,Katameya Heights,4.7,3.9,8.6,Lux,Yes,Yes,Yes,Yes,Garden,2025-06-23,137,Broker,Yes
NCR-2024-00767,4500000,179,3,3,1,0,New Cairo (Other),,3.6,3.6,6.9,Lux,Yes,Yes,Yes,Yes,Street,2025-06-11,149,Broker,Yes
NCR-2024-00768,3350000,137,2,3,10,6,Rehab City,,19.5,4.2,10.3,Lux,Yes,No,Yes,No,Garden,2025-06-02,158,Owner,No
NCR-2024-00769,3150000,143,2,2,3,17,Fifth Settlement,Mountain View,13.2,0.8,13.5,Lux,Yes,No,No,Yes,Garden,2025-10-05,33,Broker,Yes
NCR-2024-00770,3800000,174,3,3,7,14,Rehab City,Rehab 3,9.9,7.2,13.6,Lux,Yes,Yes,Yes,No,Street,2025-05-29,162,Broker,No
NCR-2024-00771,2200000,120,2,2,12,12,Fifth Settlement,Mountain View,11.6,8.0,4.3,Semi-finished,Yes,No,Yes,No,Street,2025-06-08,152,Broker,Yes
